id,occurrence_date,pest_type,severity_level,institution,province,locality,adults_count,infection_percent,geom_wkt
180,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Medium,AAPRESID,Entre Ríos,Gualeguay,8.0,,POINT(-59.3106789 -33.1504259)
181,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Explosive,AAPRESID,Entre Ríos,Paso de las Piedras,191.0,,POINT(-60.0932579 -31.701249)
182,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Explosive,AAPRESID,Entre Ríos,Villa Hernandarias,243.0,,POINT(-60.49784 -31.772746)
7943,2025-09-02 03:00:00+00:00,Dalbulus maidis,Medium,INTA,Salta,Metán,19.0,,POINT(-64.971005 -25.4969744)
184,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Medium,AAPRESID,Entre Ríos,Crespo,5.0,,POINT(-60.3062469 -32.0307826)
185,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,High,CREA,Entre Ríos,Las Garzas,83.0,,POINT(-59.7433538 -31.4253413)
186,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,High,CREA,Entre Ríos,Santa Elena,62.0,,POINT(-59.7844127 -30.9478684)
187,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,High,CREA,Entre Ríos,La Paz,71.0,,POINT(-59.6439325 -30.7422896)
188,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Medium,CREA,Entre Ríos,Feliciano,9.0,,POINT(-60.5230575 -31.7456578)
189,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,High,CREA,Entre Ríos,Molino Doll,74.0,,POINT(-60.4218419 -32.3069907)
7944,2025-09-02 03:00:00+00:00,Dalbulus maidis,Unknown,CREA,Tucumán,Acequiones,,,POINT(-65.2674583 -26.3007093)
191,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Low,CREA,Entre Ríos,Gualeguaychu,1.0,,POINT(-58.5109859 -33.0078908)
192,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Low,CREA,Entre Ríos,Victoria,4.0,,POINT(-60.1576895 -32.6217981)
193,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,High,CREA,Entre Ríos,Arroyo Barú,42.0,,POINT(-58.4463106 -31.8661139)
7945,2025-09-02 03:00:00+00:00,Dalbulus maidis,Low,CREA,Tucumán,Burruyacu,4.0,,POINT(-64.7434868 -26.4995747)
195,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,High,INTA,Entre Ríos,Nogoya,88.0,,POINT(-59.787777 -32.3985574)
196,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,High,INTA,Entre Ríos,Urdinarrain,73.0,,POINT(-58.8885673 -32.6910946)
197,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Explosive,INTA,Entre Ríos,Uruguay,191.0,,POINT(-60.528555 -31.7305236)
198,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,High,INTA,Entre Ríos,Diamante,88.0,,POINT(-60.6426494 -32.0670391)
7946,2025-09-02 03:00:00+00:00,Dalbulus maidis,High,CREA,Tucumán,Chilca,44.0,,POINT(-65.2789917 -27.7860633)
200,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Explosive,INTA,Entre Ríos,Parana,508.0,,POINT(-60.5298511 -31.7330145)
201,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,High,AAPPCE,Entre Ríos,Villa Mantero,40.0,,POINT(-58.7459122 -32.3984177)
202,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Explosive,AAPPCE,Córdoba,Corralito,433.0,,POINT(-64.192075 -32.0236774)
203,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Explosive,AAPPCE,Córdoba,El Fortín,628.0,,POINT(-62.3003476 -31.9697703)
204,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Explosive,AAPPCE,Córdoba,Freyre,362.0,,POINT(-62.0963059 -31.1645209)
205,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Explosive,AAPPCE,Córdoba,Morteros,325.0,,POINT(-62.0067058 -30.7107038)
206,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Explosive,AAPPCE,Córdoba,Rayo Cortado,2253.0,,POINT(-63.8251324 -30.0762926)
207,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Explosive,AAPPCE,Córdoba,Jesus María,865.0,,POINT(-64.0957082 -30.9764132)
208,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Explosive,AAPRESID,Córdoba,Cañada de Luque,715.0,,POINT(-63.7240686 -30.7352678)
209,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Explosive,AAPPCE,Córdoba,Río Ceballos,850.0,,POINT(-64.3160951 -31.1709088)
210,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Zero,AAPRESID,Córdoba,Villa María,0.0,,POINT(-63.2435809 -32.4106245)
211,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Explosive,AAPRESID,Córdoba,Carrilobo,1225.0,,POINT(-63.1157318 -31.8715895)
212,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Explosive,AAPRESID,Córdoba,Capilla de Sitón,512.0,,POINT(-63.6521477 -30.5720747)
213,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,High,AAPRESID,Córdoba,Devoto,96.0,,POINT(-62.3060014 -31.4015972)
214,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Unknown,AAPRESID,Córdoba,San Francisco,,,POINT(-62.0840299 -31.4249815)
215,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Explosive,AAPRESID,Córdoba,Eufrasio Loza,1350.0,,POINT(-63.5896591 -29.9257056)
216,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Explosive,AAPRESID,Córdoba,Laguna Larga,1380.0,,POINT(-63.800346 -31.7757039)
217,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Unknown,AAPRESID,Córdoba,Las Bajadas,,,POINT(-64.3307876 -32.0971007)
218,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Explosive,AAPRESID,Córdoba,Monte del Rosario,2773.0,,POINT(-63.6019485 -30.9822469)
219,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Explosive,AAPRESID,Córdoba,Montecristo,3100.0,,POINT(-64.1396496 -31.3886599)
220,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Explosive,AAPRESID,Córdoba,Río Segundo- T1,538.0,,POINT(-63.9116179 -31.6501467)
221,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Explosive,AAPRESID,Córdoba,Arroyito,1340.0,,POINT(-63.0509405 -31.4192409)
222,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Explosive,AAPRESID,Córdoba,Santa Catalina,341.0,,POINT(-64.437917 -33.2053017)
223,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,High,AAPRESID,Córdoba,Tancacha,40.0,,POINT(-63.9798348 -32.2374827)
224,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Unknown,AAPRESID,Córdoba,Villa de Maria,,,POINT(-63.7226242 -29.9065473)
225,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Explosive,AAPRESID,Córdoba,Villa Sta. Rosa,3600.0,,POINT(-63.3993819 -31.1534891)
226,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Unknown,AAPRESID,Córdoba,Hernando,,,POINT(-63.7343423 -32.4279251)
227,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Explosive,CREA,Córdoba,Colonia Tirolesa,1743.0,,POINT(-64.0666039 -31.2372536)
228,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Explosive,CREA,Córdoba,Piquillín,762.0,,POINT(-63.7586562 -31.300212)
7947,2025-09-02 03:00:00+00:00,Dalbulus maidis,Medium,CREA,Tucumán,Garmendia,9.0,,POINT(-65.1800307 -26.8383727)
229,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Explosive,CREA,Córdoba,Las Chilcas,279.0,,POINT(-64.3263432 -30.0673866)
230,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Explosive,CREA,Córdoba,Sebastián Elcano,958.0,,POINT(-63.5927172 -30.1603346)
231,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Explosive,CREA,Córdoba,El Tío,3203.0,,POINT(-62.828133 -31.3854384)
232,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Explosive,CREA,Córdoba,Las Astillas,1170.0,,POINT(-63.8807881 -30.9064179)
233,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Explosive,CREA,Córdoba,Tala Norte,1911.0,,POINT(-63.6001301 -31.1166205)
234,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Explosive,CREA,Córdoba,Mi Granja,1564.0,,POINT(-64.0002537 -31.3504301)
235,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Explosive,CREA,Córdoba,Sacanta,2500.0,,POINT(-63.0479142 -31.6634501)
236,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Explosive,CREA,Córdoba,Sinsacate,1175.0,,POINT(-64.0939374 -30.942822)
237,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Explosive,INTA,Córdoba,Manfredi,721.0,,POINT(-63.747563 -31.8457855)
238,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Explosive,INTA,Córdoba,Brinkmann,186.0,,POINT(-62.0431198 -30.8664858)
239,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Zero,AAPRESID,San Luis,La Toma,0.0,,POINT(-65.6214721 -33.0534553)
240,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Explosive,AAPPCE,Santa Fe,Ceres,1035.0,,POINT(-61.9451954 -29.8819399)
241,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Explosive,AAPPCE,Santa Fe,Gálvez,382.0,,POINT(-61.2196794 -32.0253403)
242,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Explosive,AAPPCE,Santa Fe,Humboldt,264.0,,POINT(-61.0820117 -31.4008645)
243,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Explosive,AAPPCE,Santa Fe,Landeta,229.0,,POINT(-62.0621223 -32.0128821)
244,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,High,AAPPCE,Santa Fe,Piamonte,55.0,,POINT(-61.980515 -32.1439613)
245,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Explosive,AAPPCE,Santa Fe,San Vicente,203.0,,POINT(-61.5675521 -31.6990379)
246,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Explosive,AAPPCE,Santa Fe,Pilar,180.0,,POINT(-61.2598298 -31.4400806)
247,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Explosive,AAPPCE,Santa Fe,San Guillermo,451.0,,POINT(-61.9176721 -30.3583009)
248,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Low,AAPPCE,Santa Fe,San Jorge,2.0,,POINT(-61.8597235 -31.8962813)
249,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Medium,AAPPCE,Santa Fe,Santa Clara de Saguier,8.0,,POINT(-61.8181197 -31.335615)
250,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,High,AAPPCE,Santa Fe,Vila,90.0,,POINT(-61.8325798 -31.1903062)
251,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Explosive,AAPPCE,Santa Fe,López,310.0,,POINT(-61.2770597 -31.9037969)
252,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,High,AAPPCE,Santa Fe,Campo Piaggio,84.0,,POINT(-61.3296663 -31.9666741)
253,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Explosive,AAPPCE,Santa Fe,San Carlos Norte,123.0,,POINT(-61.0747934 -31.6734613)
254,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,High,AAPRESID,Santa Fe,El Trébol,26.0,,POINT(-61.7099311 -32.1972868)
7948,2025-09-02 03:00:00+00:00,Dalbulus maidis,Medium,CREA,Tucumán,La Bajada,6.0,,POINT(-65.6209226 -28.383254)
7949,2025-09-02 03:00:00+00:00,Dalbulus maidis,High,CREA,Tucumán,La Cocha 1,43.0,,POINT(-65.5883539 -27.7700082)
257,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Explosive,AAPRESID,Santa Fe,Aldao,101.0,,POINT(-60.8159601 -32.7046372)
258,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Unknown,AAPRESID,Santa Fe,Maria Juana,,,POINT(-61.7516598 -31.6755638)
259,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Explosive,AAPRESID,Santa Fe,Progreso,154.0,,POINT(-60.9896847 -31.1378938)
260,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Zero,AAPRESID,Santa Fe,Sastre,0.0,,POINT(-61.8288888 -31.7675113)
261,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Explosive,AAPRESID,Santa Fe,San Bernardo,368.0,,POINT(-60.5740394 -30.889253)
262,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Explosive,CREA,Santa Fe,San Jerónimo Norte,126.0,,POINT(-61.0777138 -31.5525222)
263,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Zero,CREA,Santa Fe,Ataliva,0.0,,POINT(-61.4318393 -30.996178)
264,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,High,CREA,Santa Fe,Bernardo de Irigoyen,63.0,,POINT(-61.1574104 -32.1679854)
265,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Explosive,CREA,Santa Fe,Crispi,238.0,,POINT(-62.037608 -31.7398619)
266,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,High,CREA,Santa Fe,Esperanza,52.0,,POINT(-60.9304048 -31.448994)
267,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,High,CREA,Santa Fe,Moisés Ville,47.0,,POINT(-61.469608 -30.7155114)
268,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,High,CREA,Santa Fe,Cañada Rosquín,25.0,,POINT(-61.6018824 -32.0544559)
269,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Medium,CREA,Santa Fe,Rincón de Ávila,12.0,,POINT(-60.8673227 -31.3238541)
270,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Unknown,CREA,Santa Fe,San Fabián,,,POINT(-60.9844823 -32.1382161)
271,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,High,CREA,Santa Fe,,71.0,,POINT(-61.1645076 -30.3154739)
272,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Unknown,CREA,Santa Fe,Clucellas,,,POINT(-61.706928 -31.4526309)
273,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Explosive,INTA,Santa Fe,Centeno,159.0,,POINT(-61.4080671 -32.2959681)
274,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Explosive,INTA,Santa Fe,Rafaela,439.0,,POINT(-61.4916758 -31.2526923)
7950,2025-09-02 03:00:00+00:00,Dalbulus maidis,High,CREA,Tucumán,La Cruz,75.0,,POINT(-64.8817717 -26.6322766)
276,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Explosive,INTA,Santa Fe,San Justo,302.0,,POINT(-60.9254825 -32.0001305)
277,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,High,AAPPCE,Buenos Aires,La Violeta,31.0,,POINT(-60.1685881 -33.7330396)
278,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Medium,AAPPCE,Buenos Aires,América,14.0,,POINT(-62.9756868 -35.4891187)
279,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,Chacabuco,0.0,,POINT(-60.470185 -34.6297043)
280,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,Cnel. Dorrego,0.0,,POINT(-60.5581167 -33.9008159)
281,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,Coronel Suarez,0.0,,POINT(-61.9329038 -37.4585755)
282,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Low,AAPPCE,Buenos Aires,Cura Malal,1.0,,POINT(-62.1044832 -37.4838787)
283,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,Germania,0.0,,POINT(-62.0480101 -34.5768249)
7951,2025-09-02 03:00:00+00:00,Dalbulus maidis,Medium,CREA,Tucumán,La Virginia,15.0,,POINT(-64.7867557 -26.745486)
285,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,High,AAPPCE,Buenos Aires,Gobernador Castro,22.0,,POINT(-59.8675097 -33.6585733)
286,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Low,AAPPCE,Buenos Aires,González Moreno,4.0,,POINT(-63.3799806 -35.5551806)
287,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,Guaminí,0.0,,POINT(-62.422215 -37.0109187)
288,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,Leandro N. Alem,0.0,,POINT(-58.3697268 -34.6029769)
289,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,Los Toldos,0.0,,POINT(-61.0384006 -35.0002026)
290,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Unknown,AAPPCE,Buenos Aires,Morse,,,POINT(-60.8445036 -34.7600669)
291,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,Pasman,0.0,,POINT(-62.1630242 -37.2244756)
292,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,Rafael Obligado,0.0,,POINT(-60.7838835 -34.3596838)
293,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Unknown,AAPPCE,Buenos Aires,Florentino Ameghino,,,POINT(-62.4668089 -34.8452487)
294,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Medium,AAPPCE,Buenos Aires,Roberts,5.0,,POINT(-61.970349 -35.1429018)
295,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,Tres Arroyos,0.0,,POINT(-60.2755685 -38.3770014)
7952,2025-09-02 03:00:00+00:00,Dalbulus maidis,High,CREA,Tucumán,Laguna de Robles,79.0,,POINT(-64.6494651 -26.2561581)
297,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,Inés Indart,0.0,,POINT(-60.5414165 -34.3974645)
298,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,Pirovano,0.0,,POINT(-61.5554592 -36.5101321)
299,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,Pedro Gamen,0.0,,POINT(-61.8392874 -35.6477564)
300,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,Pigüé,0.0,,POINT(-62.4023096 -37.6027951)
7953,2025-09-02 03:00:00+00:00,Dalbulus maidis,High,CREA,Tucumán,Las Cejas,76.0,,POINT(-64.7411658 -26.8884593)
302,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Zero,AAPRESID,Buenos Aires,Berraondo,0.0,,POINT(-62.8176345 -38.4138301)
303,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Low,AAPRESID,Buenos Aires,Carhue,2.0,,POINT(-62.7494197 -37.1799683)
304,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Unknown,AAPRESID,Buenos Aires,Chascomús,,,POINT(-58.0138252 -35.5786869)
305,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Zero,AAPRESID,Buenos Aires,Necochea,0.0,,POINT(-58.7392624 -38.5545494)
7954,2025-09-02 03:00:00+00:00,Dalbulus maidis,Low,CREA,Tucumán,Los Pereyra,1.0,,POINT(-64.8820143 -26.9462385)
307,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Zero,AAPRESID,Buenos Aires,Salto,0.0,,POINT(-60.2544888 -34.2917828)
308,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Unknown,AAPRESID,Buenos Aires,Trenque Lauquen,,,POINT(-62.7328794 -35.9731074)
309,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Unknown,AAPRESID,Buenos Aires,Chillar,,,POINT(-59.985229 -37.3128702)
310,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Zero,AAPRESID,Buenos Aires,Viboras,0.0,,POINT(-62.8060699 -37.6943991)
311,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Zero,AAPRESID,Buenos Aires,12 de Octubre,0.0,,POINT(-62.21265 -38.7388808)
312,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Medium,AAPRESID,Buenos Aires,Ferré,5.0,,POINT(-61.1338078 -34.1257562)
313,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Zero,AAPRESID,Buenos Aires,,0.0,,POINT(-58.3887904 -34.6095579)
7955,2025-09-02 03:00:00+00:00,Dalbulus maidis,Medium,CREA,Tucumán,Los Puestos,5.0,,POINT(-65.0175023 -27.2808347)
315,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Unknown,CREA,Buenos Aires,Casey,,,POINT(-62.3506481 -36.6876044)
316,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Low,CREA,Buenos Aires,Guanaco,4.0,,POINT(-61.6495335 -35.7147753)
317,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Zero,CREA,Buenos Aires,Henderson,0.0,,POINT(-61.7139204 -36.301954)
318,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Zero,CREA,Buenos Aires,Ayacucho,0.0,,POINT(-58.4884187 -37.1527482)
319,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Zero,CREA,Buenos Aires,Gral. Madariaga,0.0,,POINT(-58.3677233 -34.7042911)
320,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Zero,CREA,Buenos Aires,Orense,0.0,,POINT(-59.7807284 -38.6882222)
321,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Zero,CREA,Buenos Aires,Bragado,0.0,,POINT(-60.489771 -35.1155766)
322,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Medium,CREA,Buenos Aires,San Pedro,20.0,,POINT(-59.6629342 -33.6760716)
323,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Medium,CREA,Buenos Aires,Alberdi,10.0,,POINT(-60.3348534 -36.8836862)
324,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Medium,CREA,Buenos Aires,Junín,6.0,,POINT(-60.9461678 -34.5934412)
325,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Zero,CREA,Buenos Aires,Pergamino,0.0,,POINT(-60.5696 -33.8899)
326,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Low,CREA,Buenos Aires,Catriló,4.0,,POINT(-58.521334 -34.6696654)
327,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Explosive,INTA,Buenos Aires,Chivilcoy,217.0,,POINT(-60.0190499 -34.8969591)
7956,2025-09-02 03:00:00+00:00,Dalbulus maidis,Low,CREA,Tucumán,Piedrabuena,3.0,,POINT(-65.183807 -26.8184342)
329,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,High,INTA,Buenos Aires,Conesa,43.0,,POINT(-60.3558532 -33.5957269)
330,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,High,INTA,Buenos Aires,San antonio de Areco,81.0,,POINT(-59.4734187 -34.2437294)
331,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Low,INTA,Buenos Aires,Bordenave,1.0,,POINT(-63.0410532 -37.8046981)
7957,2025-09-02 03:00:00+00:00,Dalbulus maidis,High,CREA,Tucumán,Rapelli,23.0,,POINT(-64.5034556 -26.3946871)
333,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Zero,INTA,Buenos Aires,Ascasubi,0.0,,POINT(-58.2367332 -34.7353656)
334,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Zero,INTA,Buenos Aires,Bolivar,0.0,,POINT(-58.3741113 -34.6097375)
335,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Medium,INTA,Buenos Aires,Pehuajó,7.0,,POINT(-61.899055 -35.8104933)
336,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Zero,INTA,Buenos Aires,Balcarce,0.0,,POINT(-58.2554648 -37.846399)
7958,2025-09-02 03:00:00+00:00,Dalbulus maidis,Medium,CREA,Tucumán,Río Colorado,8.0,,POINT(-65.3557946 -27.1503766)
338,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Explosive,AAPPCE,Córdoba,General Roca,158.0,,POINT(-61.915915 -32.7310158)
339,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Explosive,AAPPCE,Córdoba,Gral. Cabrera,176.0,,POINT(-63.7013339 -32.6990341)
340,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Zero,AAPPCE,Córdoba,La playosa,0.0,,POINT(-63.03167 -32.0996251)
341,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,High,AAPPCE,Córdoba,Ordoñez,57.0,,POINT(-62.8659311 -32.8410457)
342,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Zero,AAPPCE,Córdoba,Arroyo Cabral,0.0,,POINT(-63.4022008 -32.4894728)
7959,2025-09-02 03:00:00+00:00,Dalbulus maidis,High,CREA,Tucumán,Rumi Punco,30.0,,POINT(-65.5739654 -27.9848359)
344,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Explosive,AAPRESID,Córdoba,Benjamín Gould,992.0,,POINT(-62.7282108 -33.5874801)
345,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,High,AAPRESID,Córdoba,Buchardo,85.0,,POINT(-63.5073178 -34.7238062)
346,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,High,AAPRESID,Córdoba,Coronel Moldes,91.0,,POINT(-64.5918428 -33.620793)
347,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,High,AAPRESID,Córdoba,Guatimozin,58.0,,POINT(-62.4381621 -33.4642953)
348,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Unknown,AAPRESID,Córdoba,Lecueder,,,POINT(-64.8096741 -34.4955295)
349,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Medium,AAPRESID,Córdoba,Villa Valeria,6.0,,POINT(-64.9206789 -34.3416235)
350,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Zero,AAPRESID,Córdoba,Jovita,0.0,,POINT(-63.9440228 -34.518857)
351,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Medium,AAPRESID,Córdoba,Adelia María,14.0,,POINT(-64.0240394 -33.6336195)
352,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Explosive,CREA,Córdoba,Cuatro Vientos,244.0,,POINT(-64.5785213 -33.0720427)
353,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,High,CREA,Córdoba,General Levalle,35.0,,POINT(-63.923389 -34.0074973)
354,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Explosive,CREA,Córdoba,La Carlota,572.0,,POINT(-63.2934951 -33.4179364)
355,2026-05-23 17:56:13.222504+00:00,Dalbulus maidis,Medium,CREA,Córdoba,Melo,18.0,,POINT(-63.445206 -34.3487625)
